Event ID,Element,Duration,Max Flux,Initial Decay Rate,Average Decay Rate,Time to Peak,Peak Prominence,Number of Peaks,Skewness,Kurtosis,Std Flux,Median Flux,Normalized Time to Peak,Decay Rate 25%,Decay Rate 50%,Decay Rate 75%,Avg Decay Percentages,Target Label
69,5,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
107,0,72,3.7836e-06,0.0,0.0,34,3.7836e-06,2,4.593719844031319,19.124138051186804,7.27154500576276e-07,0.0,0.4722222222222222,0.0,0.0,0.0,0.0,0
18,2,192,4.4827,-0.07354625,0.0013200354687499998,20,4.482676850000001,54,3.196649836316858,10.862681607063998,0.683046874680642,0.00114955,0.10416666666666667,0.004912833333333332,0.0026291124999999996,0.001758250625,0.003100065486111111,1
308,0,72,0.0033564,-2.0307083333333334e-05,1.3273055555555555e-06,7,0.0033564,18,2.02714160858807,4.894784310547993,0.0006376307697999528,0.00038976,0.09722222222222222,-2.0971666666666668e-05,-1.806888888888889e-05,1.1137777777777778e-06,-1.264225925925926e-05,1
302,3,145,4.2264e-05,-6.967083333333334e-07,0.0,14,4.2264e-05,19,2.4050147971325595,5.804966707936597,7.819475592087084e-06,0.0,0.09655172413793103,0.0,0.0,0.0,0.0,1
193,5,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,3,73,5.3286e-06,0.0,0.0,16,5.3286e-06,3,4.629778597173608,19.456648239760206,1.017656730878736e-06,0.0,0.2191780821917808,0.0,0.0,0.0,0.0,0
106,4,48,5.3521e-06,0.0,0.0,9,5.3521e-06,7,1.793109384890163,1.2228285998563795,1.937646414288622e-06,0.0,0.1875,0.0,0.0,0.0,0.0,0
117,2,49,0.00031682,-7.772125e-06,-4.706938775510204e-07,39,0.00031682,15,1.0179182860995628,0.6157530560452642,7.360446572215054e-05,8.7936e-05,0.7959183673469388,-2.057959183673468e-07,-7.613510204081633e-06,-8.917278911564625e-07,-2.9036780045351475e-06,0
218,4,72,1.8651e-05,1.4429166666666666e-07,4.908888888888888e-08,5,1.8651e-05,20,0.6272632163531319,-0.6578220323119086,5.289682405318471e-06,5.3122e-06,0.06944444444444445,2.2031666666666666e-07,2.0183055555555555e-07,6.428888888888889e-08,1.6214537037037036e-07,0
119,3,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25,1,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,3,96,0.0033048,2.45325e-06,1.2991875000000002e-06,17,0.0033048,30,4.825583279647987,29.604902732605822,0.00042371904868193313,2.3245e-05,0.17708333333333334,2.45325e-06,2.4023125e-06,1.8599902777777778e-06,2.238517592592593e-06,1
5,2,96,0.00026583,1.4258750000000001e-06,9.770833333333334e-07,29,0.00026583,31,2.1023286760895603,7.916846185484566,4.144429681662564e-05,2.94715e-05,0.3020833333333333,1.4258750000000001e-06,1.159375e-06,9.405694444444444e-07,1.1752731481481484e-06,0
284,0,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
299,4,217,0.0043574,-0.00013393583333333334,9.780645161290322e-07,23,0.0043574,61,2.539128880437724,6.426222901409258,0.0007651227699119802,4.0601e-05,0.10599078341013825,-7.276866359447004e-06,1.57784331797235e-06,1.1401904761904762e-06,-1.519610855094726e-06,1
218,5,72,8.88e-06,0.0,0.0,4,8.88e-06,14,1.2861828143668226,0.4873106858452103,2.146189780274626e-06,0.0,0.05555555555555555,0.0,0.0,-8.489444444444445e-08,-2.829814814814815e-08,0
204,3,48,7.8857e-06,0.0,0.0,26,7.8857e-06,1,6.709789608903146,43.021276595744645,1.1262840725496358e-06,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0
295,0,73,0.0043283,-9.989583333333333e-06,-1.0665342465753426e-07,14,0.0043283,21,3.6041233816931975,12.772355902025799,0.0008343063392891643,2.4464e-05,0.1917808219178082,-5.931506849315068e-05,-4.6399999999999997e-07,-4.468310502283105e-07,-2.0075299847792998e-05,1
55,0,72,9.7186e-06,0.0,0.0,20,9.7186e-06,5,3.7022633906709284,13.948187111348716,1.657799225811112e-06,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0
38,1,48,2.5479e-06,0.0,0.0,5,2.5479e-06,4,2.595462333192156,4.744424011360405,7.679812708598387e-07,0.0,0.10416666666666667,0.0,0.0,-7.075277777777778e-08,-2.358425925925926e-08,0
81,0,72,4.9289e-05,-3.9154583333333336e-07,0.0,14,4.9289e-05,15,1.4539181270394645,1.499142700035235,1.1457543117139516e-05,3.0871499999999997e-06,0.19444444444444445,-1.1992777777777777e-06,0.0,0.0,-3.9975925925925925e-07,1
295,3,73,3.5764e-05,0.0,0.0,15,3.5764e-05,7,3.38099235361399,10.993095259524164,7.413095151636032e-06,0.0,0.2054794520547945,0.0,0.0,0.0,0.0,1
18,3,192,3.6771e-05,9.028333333333334e-07,1.1285416666666667e-07,3,3.6771e-05,14,3.359628538300476,11.535486202673189,5.830587310395657e-06,0.0,0.015625,3.9408125e-07,2.2570833333333334e-07,1.5047222222222223e-07,2.5675393518518517e-07,1
313,0,96,0.0019978,-4.0087083333333334e-05,-5.6844791666666665e-08,22,0.0019978,19,3.3400200190147125,11.758116115793317,0.0003452786562509272,1.07e-05,0.22916666666666666,-4.0087083333333334e-05,-1.0130208333333335e-06,-1.5429166666666667e-07,-1.3751465277777778e-05,1
311,1,48,4.3943e-06,0.0,0.0,29,4.3943e-06,3,3.616679012214342,11.085500696958787,1.0489816583553655e-06,0.0,0.6041666666666666,0.0,0.0,0.0,0.0,0
265,2,360,0.38272,-0.008612458333333331,0.0002728620638888889,25,0.38272,109,2.339491748888978,4.580380373889554,0.0805856017609913,0.00038906,0.06944444444444445,0.0010054922222222222,0.0005434009444444445,0.0003632201481481482,0.0006373711049382716,1
295,2,73,3.1666,-0.012072082458333333,-0.00014664354794520547,15,3.166549979,17,3.4086013648939075,11.3145199154487,0.6377096351719042,0.033682,0.2054794520547945,-0.05591506734246575,-0.0012309309315068494,-0.00034969824657534246,-0.01916523217351598,1
68,1,72,2.3921e-06,0.0,0.0,11,2.3921e-06,1,8.307471607356975,67.01408450704231,2.799471232279884e-07,0.0,0.1527777777777778,0.0,0.0,0.0,0.0,0
218,3,72,8.1307e-06,-1.2208333333333457e-09,5.280694444444445e-08,54,8.1307e-06,12,1.7544896984643548,2.1028876260657974,2.2404236136248106e-06,0.0,0.75,2.112277777777778e-07,1.056138888888889e-07,-8.015925925925925e-08,7.889413580246915e-08,0
37,0,73,4.7386e-06,0.0,0.0,61,4.7386e-06,1,8.36743024404081,68.01388888888887,5.507993742461218e-07,0.0,0.8356164383561644,0.0,0.0,0.0,0.0,0
150,0,72,0.045164,0.0001298666666666667,0.00014778730555555555,22,0.045096914,17,3.030696374746332,11.961950782807827,0.007306194428545441,0.00084785,0.3055555555555556,-0.00014377777777777777,0.0002906627777777778,0.0001951675925925926,0.00011401753086419755,1
106,1,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
295,3,73,0.00084232,-1.0265e-06,0.0,15,0.00084232,14,3.904874419934299,15.17239971396544,0.00014828632090288095,0.0,0.2054794520547945,-5.629041095890411e-06,-2.0000000000000002e-07,0.0,-1.943013698630137e-06,1
119,0,72,7.8571e-06,0.0,0.0,7,7.8571e-06,2,5.755733466014004,31.163591066294686,1.2536555220732253e-06,0.0,0.09722222222222222,0.0,0.0,0.0,0.0,0
267,4,48,0.00060243,-7.915e-06,-1.39925e-07,16,0.00060243,12,2.5924081705386777,7.646931594983709,0.00012042521140316543,5.91045e-05,0.3333333333333333,-9.77e-06,-7.915e-06,0.0,-5.8949999999999995e-06,1
3,5,288,0.0025488,3.421541666666667e-05,5.011111111111111e-06,8,0.0025488,49,3.5566234436144186,11.972600454247637,0.0004709789415052944,0.0,0.027777777777777776,1.9738555555555555e-05,1.0022222222222222e-05,6.681481481481481e-06,1.214741975308642e-05,1
3,4,288,0.018641,9.146249999999997e-05,2.8290277777777778e-05,7,0.018641,47,3.2980047567986337,10.015210183945698,0.003665873853667297,2.14035e-06,0.024305555555555556,0.00011169194444444444,5.6547296527777775e-05,3.772037037037037e-05,6.86532037808642e-05,1
236,5,71,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
303,0,361,0.0047706,-0.0001206625,0.0,29,0.0047706,57,4.071258245603234,17.000316646185702,0.0006792055627735646,0.0,0.08033240997229917,0.0,0.0,0.0,0.0,1
37,0,73,3.0021e-06,0.0,0.0,41,3.0021e-06,2,5.798773110244497,31.660062925365914,4.7605717180165903e-07,0.0,0.5616438356164384,0.0,0.0,0.0,0.0,0
193,3,96,7.8786e-06,0.0,0.0,23,7.8786e-06,5,4.037685065685363,14.320956020144436,1.6887899813907177e-06,0.0,0.23958333333333334,0.0,0.0,-1.0317500000000001e-07,-3.439166666666667e-08,0
107,2,72,4.1214e-05,-1.6589166666666668e-06,-1.62125e-07,63,4.1214e-05,24,0.9649390322385558,0.4153237868447124,1.1229618760225122e-05,1.2464000000000001e-05,0.875,-1.5825555555555557e-06,-3.779722222222222e-07,0.0,-6.535092592592593e-07,0
308,1,72,3.2682e-05,-3.0107083333333334e-07,0.0,29,3.2682e-05,18,1.9857060815003915,3.098581916896177,8.156740173102882e-06,0.0,0.4027777777777778,0.0,-3.794444444444444e-07,0.0,-1.2648148148148148e-07,1
38,1,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
119,1,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
239,3,120,0.00035422,5.452875000000001e-06,1.4036666666666668e-06,9,0.00035422,17,2.432873226840624,5.923692619906525,6.909326047470781e-05,0.0,0.075,4.433000000000001e-06,2.8073333333333336e-06,1.8715555555555556e-06,3.0372962962962966e-06,1
42,2,48,6.9171e-05,0.0,0.0,9,6.9171e-05,13,1.451656315758293,1.861484456511464,1.6825377842141197e-05,1.1353499999999999e-05,0.1875,0.0,0.0,-1.0876944444444445e-06,-3.625648148148148e-07,0
265,0,360,0.0020185,-6.193500000000001e-05,5.632222222222222e-07,22,0.0020185,60,2.4907534485311733,5.770826932319224,0.00039428620081385967,0.0,0.06111111111111111,1.949633333333333e-06,1.1264444444444443e-06,7.50962962962963e-07,1.2756802469135801e-06,1
236,1,71,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,2,96,32.865,0.07445416666666667,0.029822729166666662,17,32.845337,29,3.659665842985792,19.00436859492008,4.559893029011973,0.40237,0.17708333333333334,0.07445416666666667,0.05033895833333333,0.039051805555555555,0.05461497685185185,1
29,4,96,6.4632e-05,-4.923333333333332e-07,3.866010416666667e-07,8,6.4632e-05,30,0.8158576178415028,0.5363577721512556,1.3484725284426759e-05,1.5786e-05,0.08333333333333333,-4.923333333333332e-07,6.629999999999999e-07,5.183055555555556e-07,2.2965740740740744e-07,1
72,5,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
106,5,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
118,0,96,7.4143e-06,0.0,0.0,52,7.4143e-06,1,9.644196509600446,91.01052631578945,7.527672636533031e-07,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0
302,4,145,0.00015285,-5.640416666666667e-06,0.0,26,0.00015285,28,1.7444643448399624,1.8425086137260287,3.936867281833608e-05,0.0,0.1793103448275862,-1.3215724137931034e-06,-2.0413793103448278e-07,0.0,-5.085701149425287e-07,1
69,4,96,2.405e-06,0.0,0.0,64,2.405e-06,3,5.388159563696881,27.032265410734933,4.183305077497847e-07,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
82,3,96,0.00017308,1.845416666666665e-08,2.4895833333333332e-08,17,0.00017308,27,3.2939591128445,11.566768488334498,2.959761442368584e-05,2.7556999999999997e-06,0.17708333333333334,1.845416666666665e-08,1.0955416666666666e-07,7.303611111111111e-08,6.70148148148148e-08,1
30,0,192,0.0095666,6.459958333333333e-06,9.605208333333333e-07,14,0.0095666,32,9.670773021027092,103.71088446540574,0.0007987544871867636,0.0,0.07291666666666667,3.5919375e-06,1.9210416666666667e-06,1.2806944444444444e-06,2.2645578703703704e-06,1
236,2,71,6.3957e-05,5.416666666666666e-07,-4.816901408450703e-08,12,6.3957e-05,20,1.3194408263079291,1.8487571039270208,1.3495941678053633e-05,0.0,0.16901408450704225,7.323943661971831e-07,3.6619718309859155e-07,2.4413145539906103e-07,4.4757433489827863e-07,0
265,4,360,0.0033736,-0.00010056625,1.1994722222222222e-06,20,0.0033736,64,2.736105799833356,7.619541171935603,0.0005918097258986021,0.0,0.05555555555555555,4.5459e-06,2.3989444444444444e-06,1.5992962962962961e-06,2.8480469135802467e-06,1
25,0,72,6.1621e-06,-2.5675416666666664e-07,0.0,24,6.1621e-06,1,8.307471607356977,67.01408450704228,7.211496877401393e-07,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0
56,2,143,0.00017449,1.221e-06,6.037972027972028e-07,12,0.00017449,43,0.6714249053146059,0.7728996751292372,3.1774470388134766e-05,4.6557e-05,0.08391608391608392,2.0203076923076922e-06,8.496083916083916e-07,7.907132867132867e-07,1.2202097902097903e-06,0
217,4,144,0.0012705,-6.560833333333333e-06,0.0,13,0.0012705,26,4.149366816199031,18.354203875508745,0.00019849824581462633,0.0,0.09027777777777778,0.0,0.0,0.0,0.0,1
68,3,72,5.3164e-06,0.0,0.0,9,5.3164e-06,4,3.8860287846755486,13.117711786844612,1.1627788694187157e-06,0.0,0.125,0.0,0.0,0.0,0.0,0
58,1,72,2.6821e-06,0.0,0.0,22,2.6821e-06,1,8.307471607356968,67.01408450704223,3.138857820366155e-07,0.0,0.3055555555555556,0.0,0.0,0.0,0.0,0
218,1,72,6.7473e-06,0.0,0.0,34,6.7473e-06,6,3.535220242262756,12.194115258047276,1.202671372454474e-06,0.0,0.4722222222222222,0.0,0.0,0.0,0.0,0
40,4,145,0.00013033,-1.970583333333333e-06,5.409379310344827e-07,23,0.00013033,27,1.8655281233678231,2.6171942579628107,3.254797329727386e-05,0.0,0.15862068965517243,1.1426482758620692e-06,1.0085558620689656e-06,7.212505747126437e-07,9.574849042145596e-07,1
144,0,168,0.00056171,-1.55275e-05,0.0,21,0.00056171,28,2.1026681171245345,3.7265047306463277,0.0001207763607530132,0.0,0.125,-3.4716666666666663e-06,-8.437976190476191e-08,0.0,-1.1853488095238094e-06,1
67,5,96,3.0971e-06,0.0,0.0,33,3.0971e-06,1,9.644196509600457,91.0105263157896,3.1444579963862326e-07,0.0,0.34375,0.0,0.0,0.0,0.0,0
268,1,72,2.0336e-06,0.0,0.0,25,2.0336e-06,2,5.747050210080621,31.028591301402372,3.340695452490181e-07,0.0,0.3472222222222222,0.0,0.0,0.0,0.0,0
12,3,360,0.00013334,-8.091666666666667e-07,1.0780277777777777e-07,16,0.00013334,40,2.871937534772626,8.44099760814818,2.0078839787987966e-05,0.0,0.044444444444444446,4.312111111111111e-07,2.1560555555555555e-07,1.4373703703703703e-07,2.6351790123456786e-07,1
143,5,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,3,72,5.3664e-06,0.0,0.0,39,5.3664e-06,1,8.307471607356975,67.01408450704227,6.280290297607446e-07,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0
68,0,72,2.9943e-06,0.0,0.0,27,2.9943e-06,4,3.8852431145142696,13.109223447177335,6.568574593574927e-07,0.0,0.375,0.0,0.0,0.0,0.0,0
82,3,96,0.00067419,-3.488333333333332e-07,1.9489479166666666e-07,17,0.00067419,23,3.8395853961761652,17.008460990134093,0.0001032352200268036,7.23215e-06,0.17708333333333334,-3.488333333333332e-07,2.169375e-07,3.375972222222222e-07,6.856712962962967e-08,1
236,3,71,4.135e-06,0.0,0.0,1,4.135e-06,1,8.247077404407326,66.01428571428589,4.872660858758312e-07,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0
12,1,360,5.0337e-05,5.185833333333334e-07,7.215277777777778e-08,11,5.0337e-05,45,3.210372823463057,10.276177222007306,8.491087147137768e-06,0.0,0.030555555555555555,2.3698444444444446e-07,1.4430555555555557e-07,9.620370370370371e-08,1.5916456790123459e-07,1
106,2,48,2.8479e-05,-5.416666666666667e-07,5.354166666666668e-08,12,2.8479e-05,14,0.5585013270386165,-0.7756247413604718,9.19694241081781e-06,1.1173e-05,0.25,-1.228e-06,-5.416666666666667e-07,-2.5752777777777777e-07,-6.757314814814815e-07,0
118,5,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
259,0,143,0.00096797,-7.298749999999999e-06,0.0,8,0.00096797,24,2.9449555487949644,9.65143944709937,0.00016584835950986287,0.0,0.055944055944055944,-2.54965034965035e-06,-1.4345454545454546e-07,0.0,-8.977016317016318e-07,1
239,4,120,0.00026269,7.83e-06,1.7151666666666667e-06,1,0.00026269,18,2.751726040340066,6.726732987642668,5.655335015727074e-05,0.0,0.008333333333333333,6.56281e-06,3.4303333333333334e-06,2.286888888888889e-06,4.0933440740740746e-06,1
299,2,217,1.0263,-0.03369329166666667,0.0004216221198156682,23,1.024291,69,2.259037179560843,4.856398944844637,0.20859982909921254,0.035318,0.10599078341013825,-0.004438322580645162,0.0005691612903225806,0.0005331588325652842,-0.0011120008192524323,1
295,4,73,0.00030424,-1.9401666666666667e-07,0.0,14,0.00030424,20,3.9446464190697,17.438636800186984,4.8343672968087494e-05,4.0171e-06,0.1917808219178082,-4.050739726027397e-06,-2.2996164383561646e-07,0.0,-1.4269004566210045e-06,1
117,5,49,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12,4,360,0.0015008,-2.561583333333333e-05,1.1642222222222222e-06,10,0.0015008,80,2.6406206262357763,5.906354277283841,0.00032022155752991263,3.9589500000000004e-06,0.027777777777777776,3.988788888888888e-06,2.3284444444444444e-06,1.5522962962962962e-06,2.6231765432098764e-06,1
259,5,143,1.3006e-05,0.0,0.0,4,1.3006e-05,4,6.938219156973276,49.689944271059765,1.48343401614011e-06,0.0,0.027972027972027972,0.0,0.0,0.0,0.0,1
118,3,96,6.705e-06,0.0,0.0,13,6.705e-06,2,6.71904161412563,43.18858313314195,9.307155038256402e-07,0.0,0.13541666666666666,0.0,0.0,0.0,0.0,0
68,4,72,5.0957e-06,0.0,0.0,17,5.0957e-06,4,4.844782430029448,24.511227285717304,7.621510556750983e-07,0.0,0.2361111111111111,0.0,0.0,0.0,0.0,0
295,3,73,0.00024094,0.0,0.0,15,0.00024094,8,3.127643043575946,9.42183652585326,4.706959394293986e-05,0.0,0.2054794520547945,-5.64e-06,0.0,0.0,-1.88e-06,1
143,4,48,1.7756e-05,-2.5548750000000006e-07,1.333333333333257e-10,18,1.7756e-05,13,1.001452058975641,0.6244709529630499,4.354056314165802e-06,2.871e-06,0.375,4.836916666666667e-07,-2.5548750000000006e-07,1.6123055555555554e-07,1.2981157407407405e-07,0
117,4,49,5.3493e-06,0.0,0.0,19,5.3493e-06,5,2.3063379601937792,3.3252301468066294,1.6684746762331016e-06,0.0,0.3877551020408163,-4.109632653061225e-07,0.0,-1.3706394557823128e-07,-1.8267573696145125e-07,0
118,2,96,6.4479e-05,0.0,0.0,3,6.4479e-05,28,1.591785802250603,2.597399335543286,1.3653311668617228e-05,0.0,0.03125,0.0,-3e-07,-5.387916666666667e-07,-2.7959722222222224e-07,0
208,2,72,0.00049723,-1.1167916666666667e-05,-3.1805555555555557e-07,66,0.00046677999999999997,24,0.9863606387658015,0.7644213288525163,9.7133374412048e-05,0.00015932,0.9166666666666666,-1.209388888888889e-05,-2.2747222222222224e-06,-3.2107407407407405e-06,-5.859783950617284e-06,0
58,2,72,0.00021486,5.660833333333334e-07,8.305555555555555e-07,18,0.00021486,22,0.8546811911601431,0.4351247695486875,4.948254757727874e-05,6.0032e-05,0.25,-6.994611111111112e-06,1.6089166666666667e-06,6.609814814814814e-07,-1.5749043209876546e-06,0
107,1,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
303,3,361,0.00074829,-1.6862916666666664e-05,2.714681440443213e-08,29,0.00074829,37,3.8924717718380597,14.695444476575105,0.00012098507898226484,0.0,0.08033240997229917,1.0858725761772853e-07,5.429362880886426e-08,3.619575253924284e-08,6.635887965527855e-08,1
151,5,168,0.0035632,4.0416666666666655e-05,1.2205357142857142e-05,10,0.0035632,44,2.317626723012458,4.209698695611276,0.0008671063800280872,1.8332e-05,0.05952380952380952,4.355714285714285e-05,2.396720238095238e-05,1.623789444444444e-05,2.7920746560846557e-05,1
277,2,48,0.00098029,-2.075416666666667e-05,1.5344375e-06,12,0.000905883,15,1.2156991662866614,0.690014992880172,0.00024041568681337642,0.000235945,0.25,-6.93525e-05,-2.075416666666667e-05,-2.1680555555555556e-06,-3.0758240740740744e-05,0
3,1,288,0.00033716,1.2801624999999998e-05,1.1706944444444444e-06,0,0.00026719,28,4.665630225350535,22.46887345944867,4.502320234497076e-05,0.0,0.0,4.6827777777777775e-06,2.3413888888888887e-06,1.5609259259259259e-06,2.861697530864197e-06,1
218,5,72,1.9471e-05,0.0,-6.952361111111111e-08,56,1.9471e-05,22,1.2242384158413513,1.8897088486289375,3.993934341718059e-06,4.5603e-06,0.7777777777777778,-5.228166666666666e-07,0.0,-8.810925925925926e-08,-2.0364197530864195e-07,0
118,1,96,1.7171e-06,0.0,0.0,23,1.7171e-06,3,5.412187452035931,27.382520435639123,2.816772564403984e-07,0.0,0.23958333333333334,0.0,0.0,0.0,0.0,0
204,2,48,0.00056776,-9.792875e-06,-1.1858125e-06,11,0.0005188030000000001,16,0.3151340474744667,-0.42859751352395126,0.0001191989935022418,0.00024633,0.22916666666666666,-1.7524916666666666e-05,-9.792875e-06,-7.083305555555556e-06,-1.1467032407407408e-05,0
204,1,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151,3,168,0.012863,5.7758333333333326e-05,3.933487261904762e-05,11,0.012863,47,1.853712603148082,2.0752171601894176,0.0033764710320820825,0.00034395499999999996,0.06547619047619048,0.00011302857142857143,7.421202380952381e-05,5.24498253968254e-05,7.989680687830687e-05,1
119,4,72,1.0391e-05,0.0,0.0,7,1.0391e-05,5,4.20957497172839,18.385998767203994,1.6631689560834017e-06,0.0,0.09722222222222222,0.0,0.0,0.0,0.0,0
25,3,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
107,4,72,1.1897e-05,0.0,0.0,59,1.1897e-05,9,1.8107249697110896,2.4010001538456063,2.6391028336223006e-06,0.0,0.8194444444444444,0.0,0.0,0.0,0.0,0
204,5,48,5.645e-06,0.0,0.0,30,5.645e-06,1,6.709789608903149,43.02127659574468,8.062535462346644e-07,0.0,0.625,0.0,0.0,0.0,0.0,0
151,4,168,0.081079,0.0005204583333333332,0.00032770825,10,0.0810732314,43,1.793141630362748,1.719468697915012,0.023126089191298112,0.0020919,0.05952380952380952,0.0009971190476190477,0.000631452380952381,0.00043669390476190476,0.0006884217777777778,1
259,5,143,2.4479e-05,0.0,0.0,3,2.4479e-05,8,4.685741375899208,23.46665296513093,3.3477585369635477e-06,0.0,0.02097902097902098,0.0,0.0,0.0,0.0,1
218,3,72,1.6857e-05,-6.8125e-07,0.0,15,1.6857e-05,14,1.5174283369219037,1.3726985591464915,4.427974579221114e-06,0.0,0.20833333333333334,-8.451666666666667e-07,0.0,0.0,-2.8172222222222224e-07,0
284,2,72,0.00014431,-8.047500000000001e-07,2.2004166666666666e-07,52,0.00014431,23,1.1650297188349594,2.659946421989268,2.5950488924052598e-05,3.22615e-05,0.7222222222222222,-1.1111111111111004e-08,-8.757777777777777e-07,-1.0204444444444444e-06,-6.357777777777777e-07,0
299,5,217,0.00039564,-1.1648291666666665e-05,1.678847926267281e-07,23,0.00039564,49,2.7553379051472415,7.72447781142656,6.952904918812297e-05,0.0,0.10599078341013825,-1.9157603686635945e-07,3.357695852534562e-07,2.238463901689708e-07,1.226799795186892e-07,1
118,3,96,3.2679e-06,0.0,0.0,65,3.2679e-06,2,6.709795895762364,43.02139030777824,4.663846090131037e-07,0.0,0.6770833333333334,0.0,0.0,0.0,0.0,0
3,4,288,0.063962,-0.0014828333333333332,5.2892361111111114e-05,9,0.063962,66,2.672008653232212,5.795854048928419,0.015153457767294388,1.916e-05,0.03125,0.0001975375,0.00010563918055555556,7.048526111111111e-05,0.00012455398055555555,1
69,4,96,4.8557e-06,0.0,-5.058020833333333e-08,95,4.8479e-06,4,4.037490276890518,14.31826099913372,1.05356383586389e-06,0.0,0.9895833333333334,0.0,0.0,0.0,0.0,0
267,2,48,0.10929,-0.0014278434583333336,-1.65475625e-05,16,0.109274107,11,0.8632082696626305,-0.2099733865806961,0.030951717936624882,0.0225505,0.3333333333333333,-0.006195186916666667,-0.0014278434583333336,-5.119008333333333e-05,-0.0025580734861111116,1
70,5,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
268,4,72,3.7936e-05,-5.833333333333419e-10,2.0694444444444443e-07,6,3.7936e-05,19,1.227653325668522,0.8511633750766068,9.064385683541829e-06,7.2286e-06,0.08333333333333333,8.277777777777777e-07,-2.008055555555556e-07,2.759259259259259e-07,3.0096604938271605e-07,0
118,4,96,6.0643e-06,0.0,0.0,71,6.0643e-06,10,2.7974637524163426,7.261991815843164,1.2640408728539766e-06,0.0,0.7395833333333334,0.0,0.0,0.0,0.0,0
268,0,72,9.8714e-06,0.0,0.0,4,9.8714e-06,5,3.0196394181394925,7.128824709811429,2.6748281580837636e-06,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0
208,1,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
251,3,192,0.00012825,0.0,0.0,60,0.00012825,21,4.048384173356865,19.818952355002537,1.6626688057003086e-05,0.0,0.3125,-2.157708333333333e-07,-9.657708333333334e-08,0.0,-1.0411597222222221e-07,1
67,0,96,5.0114e-06,0.0,0.0,11,5.0114e-06,10,2.596275221766967,4.751028337374237,1.4769813760705758e-06,0.0,0.11458333333333333,0.0,0.0,0.0,0.0,0
70,3,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
107,3,72,5.4579e-06,0.0,0.0,51,5.4579e-06,1,8.307471607356975,67.01408450704228,6.387372617641562e-07,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
25,3,72,5.2979e-06,0.0,0.0,60,5.2979e-06,1,8.307471607356973,67.01408450704226,6.20012484490431e-07,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0
25,1,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,2,96,9.0908,0.041585000000000004,0.013700322916666667,18,9.0810083,25,1.9204037747304266,2.674407234289098,2.067924993937978,0.15572,0.1875,0.041585000000000004,0.024962708333333333,0.018410597222222224,0.02831943518518519,1
